obj100__0.png,0.2177611509590502,91.78374380967514,0.9529975144848626,975.6906220104113,0.6166545037566811,85.16904793965836,3810.9787442319666,4.827991550759476,6.5887076291868825,0.0012951634870107165,2.9056182008999842,-0.4500770867397671,0.9884071582803758
obj100__10.png,0.2629571588754643,70.06203790532582,0.9595606089293744,865.646191595271,0.6509711622740362,81.52030600936203,3392.5227284757584,4.495575428718973,6.075438589448154,0.001512987464791267,2.6899320424516526,-0.4628846800283208,0.9863798992072058
obj100__100.png,0.006660977053203235,46.33652202070029,0.9793630302688254,1123.486782760035,0.4024933985273129,137.9752506887826,4447.610609019463,7.116668708590915,9.791059178450748,0.0009548905623288275,3.412666372465946,-0.4142522269803838,0.9965776427780639
obj100__105.png,0.044575521165834076,56.85169316041757,0.976468166873102,1207.9370179516627,0.4732845607403308,118.81647321497768,4774.896378646221,6.4542796303204115,8.821417407406713,0.0007364690907967007,3.2965253287464127,-0.4335459269947332,0.9959295056136996
obj100__110.png,0.051300401006651744,64.80259317940511,0.973107204242559,1204.5692267004656,0.4811038674880374,112.42954812081499,4753.474313622453,6.411024817704201,8.739326813924828,0.0007545116738131223,3.3093910895591447,-0.43928747182374234,0.996111118551841
obj100__115.png,0.12284554944166629,64.88921510264896,0.9717622622783827,1148.4696634456586,0.5522766804651317,100.57254704743784,4528.989438679989,5.641230347261969,7.666570816823802,0.0009955495098597103,3.0920377475627214,-0.4495846024984677,0.9939160709662486
obj100__120.png,0.1170222546877687,69.55958345119814,0.9712869767596761,1210.8117582283217,0.5415702893320119,104.31928768154411,4773.6874494620915,5.798650661885752,7.893817030095237,0.0009374012417251674,3.166779717502926,-0.4529323097662609,0.9948841855056225
obj100__125.png,0.1823682543829457,70.38747050150353,0.9682501198282751,1107.8426142090684,0.601409238274178,92.59254487258974,4360.982986334774,5.139585535641635,6.931448652960125,0.0012073317773678123,2.9109338307873407,-0.464994439119582,0.9922668340242813
obj100__130.png,0.18857764957447215,70.91906452953532,0.9676558968886717,1095.6740160169404,0.6076028490875233,90.11794978668081,4311.776999538236,5.072832646540527,6.828167603613918,0.001214703688044749,2.886112848968482,-0.46760698120036165,0.9920120833336641
obj100__135.png,0.19533085675834552,74.8814718684125,0.9653267882002736,1079.144702818318,0.6136875938970567,87.99474657933692,4241.697339404849,4.993946840305535,6.718187345543182,0.001251375525114882,2.8676834121560155,-0.4735988371512381,0.9920362206215031
obj100__140.png,0.20342366641896328,77.60115187027247,0.9646605840769054,1097.256354564429,0.6116419894781943,87.79588263473406,4311.4242663874265,4.951757208351653,6.667983626590551,0.0012385208993983612,2.885822450586798,-0.4631058928767638,0.990701814248128
obj100__145.png,0.21510262416332437,81.79188435329998,0.9625621779577526,1091.6580015351917,0.6239345919904884,86.5748369348301,4284.840121787465,4.85500539063341,6.536464337804448,0.0013233642348278699,2.840721405041185,-0.47421735149338023,0.991094462194946
obj100__15.png,0.2648823727658514,67.81429098014448,0.9598232102498236,843.3557567460529,0.6530704166559697,80.23419674964353,3305.6087360040674,4.460004498585685,6.016407127223092,0.001472628976248874,2.66752878358682,-0.46488212488557734,0.9862685653637242
obj100__150.png,0.22303034451688047,86.10668695556143,0.9606531644797689,1093.4638076407548,0.6269967522544883,85.96687473843701,4287.748543607449,4.7995123215157784,6.45869354027141,0.0013470339766721725,2.8368842104636594,-0.4712393033923773,0.9903090699514938
obj100__155.png,0.23076091262880677,90.58360099142075,0.9590908389757941,1106.367462973269,0.6292267059689577,85.99301130242887,4334.886250901653,4.766107610595759,6.408441316509881,0.0013783100641608626,2.8390529538243197,-0.46994018249501035,0.9898123936611734
obj100__160.png,0.23769004820798742,93.59182581646411,0.9580900084747057,1115.8069206067903,0.6361481641341028,85.8021251511253,4369.635856610685,4.725706042068698,6.355510283541289,0.001377208079372921,2.8108896190196124,-0.4735409683740888,0.989848761361502
obj100__165.png,0.2373103255651218,99.971633247954,0.9562556295217262,1141.880265665484,0.629329938620717,86.62612108817966,4467.549429413978,4.751099712999479,6.410144250007665,0.0013722075952900031,2.8543303278901666,-0.46912114965451923,0.9896257524441983
obj100__170.png,0.23857622198643907,106.88996394789666,0.9544932844481608,1173.6322406356703,0.6286690772317439,87.55931873973124,4587.638998594781,4.761100995593501,6.435915634839242,0.0013657886567399434,2.877379443660512,-0.4681984531429061,0.9896385030597267
