obj100,0.21775745696068466,97.75163476889455,0.9513746028944219,1004.6749144630921,0.6162715834930758,424.03366582514406,3920.94802308362,4.837484282198444,6.601282311145958,0.001271529026605173,2.9183799618970063,-0.4501676045747665,0.9884981162801578
obj100,0.26295499061321226,75.42640040358205,0.9576272552780414,889.5855476085944,0.6503569746634094,427.8793946220705,3482.915790030711,4.502400560676744,6.0849398102300345,0.0014394531610272996,2.7021696986284924,-0.462375774605489,0.9863933080703867
obj100,0.006647139076767623,58.26904881153512,0.9744263049004971,1140.0727689906562,0.3996688162094565,370.6476591078182,4502.022027151164,7.135988974843833,9.834942141682758,0.0006175580762944449,3.4718047859271044,-0.4106173243143822,0.9964705131298568
obj100,0.044585548951069046,71.5906160874822,0.9707626942474168,1224.362623248382,0.47377624733641693,390.09175776164045,4825.859876906034,6.470547072777734,8.852331652412174,0.0007348317290829178,3.340110915681666,-0.4315436452899364,0.9958896011224334
obj100,0.051298975326797926,78.20218409968072,0.9679975309899943,1221.6903370424443,0.47938324720825515,396.63740075136405,4808.559164070102,6.421821012758068,8.772571676364322,0.0007448568227165311,3.355868207271903,-0.4355158091118091,0.9959753720087839
obj100,0.12283867394200418,76.09353566363384,0.9678103638705063,1181.58732022603,0.5507793835549476,408.3827434764244,4650.255745240531,5.648988526269118,7.688352652033078,0.0009733923202396302,3.1259741267397643,-0.446810985502249,0.9937832776478814
obj100,0.1170053150817533,78.14170079902661,0.9686947344886071,1247.7149965751305,0.5394003128043596,404.452952804343,4912.718285501491,5.802753982033119,7.916902600585189,0.000929759514552645,3.2053041434103773,-0.44883254505973547,0.9946823722459928
obj100,0.18235458228222384,77.59307223692572,0.9660481105834315,1142.2082153256488,0.600136737186324,416.42623280949687,4491.239789065636,5.143558920255108,6.944781424265361,0.0011844995027504638,2.9374858954223337,-0.462898050067034,0.9921360521955017
obj100,0.18855958548053928,77.0582033429692,0.9659185004505514,1129.989930721913,0.6054617519299537,418.9354123395747,4442.901519544619,5.077893836813919,6.840650450250879,0.0012006853835820285,2.9121127178464317,-0.4654470636684903,0.9918736688213721
obj100,0.19532558350712242,83.04566987258977,0.9628088982711333,1115.9607644509797,0.6118172333694717,421.04206442006625,4380.797387931409,5.00053268866305,6.732651487053147,0.001232408553712942,2.890003781171969,-0.47147600250422705,0.9919177135821822
obj100,0.20342195566729293,86.30313822346395,0.9619102382473873,1132.3852168684589,0.6102302557008941,421.3679026811178,4443.237729250446,4.956079536949508,6.6789647694496574,0.001228410709885984,2.9058972162152954,-0.4624033524874322,0.99070223409735
obj100,0.21508832943860018,87.33227416454834,0.9611581727213442,1123.6602370811106,0.6232696376146708,422.6614521979044,4407.308674159845,4.85883559687824,6.5452383029163625,0.0012946847538528243,2.855218959783417,-0.4738408733299728,0.9911201318071965
obj100,0.2648790104654134,73.03367502828758,0.9578602936744158,866.1299763339885,0.6523941078637681,429.15564695191887,3391.486230307717,4.4684550269065815,6.027700375795113,0.0014453966534338837,2.680164181887765,-0.46507135597629934,0.9863895613653851
obj100,0.22304219142960008,90.80775977567583,0.9596692152227411,1125.2131307627187,0.6257345806047854,423.28473036242946,4410.044763275262,4.806337604222606,6.466175320884435,0.0013087967468874222,2.8500387465049752,-0.4719934517421912,0.9904344904636999
obj100,0.23075849730242382,95.7161067603385,0.9580154395683206,1139.3048807358718,0.628955818203496,423.1648452515655,4461.503416183186,4.773114279738184,6.419298021973086,0.0013260795523485733,2.8483955949243036,-0.4699748169046853,0.9898900426390721
obj100,0.23767077770995534,101.09997616870234,0.95602418113726,1148.9007043987258,0.6359282033442485,423.4347044240963,4494.502841426205,4.733753039819108,6.368720329313307,0.0013644978403417527,2.820553997020632,-0.47355644812362063,0.9899316690513561
